Id,SalePrice
2736,132921.5668177998
2737,110244.82486087194
2738,125627.86348606292
2739,147682.33859697566
2740,135169.5533154297
2741,155245.06135643265
2742,162125.34898316182
2743,155715.80618347388
2744,159444.77152872545
2745,150519.3114949327
2746,121148.54090394141
2747,161465.59099880318
2748,119482.8504298609
2749,130828.60884675127
2750,107766.64964889118
2751,125607.27529147956
2752,223411.13070358313
2753,136124.24596448446
2754,217929.2317825433
2755,136455.9170560199
2756,83165.19542959321
2757,66109.12141797267
2758,64743.151777094245
2759,152628.84188110856
2760,124063.78876076665
2761,134312.96743875812
2762,134921.89647325536
2763,188838.28519782805
2764,167369.54603914174
2765,270889.72259761917
2766,118434.56497996862
2767,82260.02990382051
2768,121074.4390553597
2769,143805.54975398377
2770,152601.589706783
2771,106827.67901621763
2772,111231.93195243002
2773,159702.55822885447
2774,144240.4714604192
2775,118458.27563348363
2776,140453.02493161458
2777,139656.94157626896
2778,120194.44474861956
2779,123260.77036022831
2780,93925.29109819545
2781,86086.0030684288
2782,92710.08730661905
2783,85495.37591203
2784,126129.77625257129
2785,137082.91045722013
2786,50801.518950620826
2787,124323.95939400686
2788,56529.09621264451
2789,172130.48154115528
2790,81239.36004779853
2791,108370.40364023516
2792,50691.75312042865
2793,147858.2488027095
2794,103902.76821209441
2795,127257.13137769466
2796,89300.06829320423
2797,228091.08751546522
2798,114665.53485741897
2799,111381.90293631294
2800,70823.84732675868
2801,117323.031665453
2802,130889.6976954849
2803,172833.69290643078
2804,146932.5638793868
2805,109247.63670818272
2806,80260.38502224897
2807,166136.77596199355
2808,152335.01903101002
2809,120122.75765427526
2810,131031.08188023834
2811,160448.31031173107
2812,169681.52093846072
2813,152876.69923973476
2814,153616.1987532412
2815,100582.75729479357
2816,210869.8353521279
2817,144043.63306387607
2818,127416.1923232967
2819,176043.41330308927
2820,136893.84146298686
2821,119961.86263030715
2822,189473.80892405522
2823,304139.60114490613
2824,163268.71284186374
2825,158694.65359491293
2826,130159.8421265271
2827,137872.3143644215
2828,248140.4520706392
2829,204620.33239885746
2830,209898.2268903962
2831,189131.03158146283
2832,229437.99612548162
2833,309986.4316145444
2834,226043.38298406856
2835,228545.29036744018
2836,197094.22290904977
2837,165373.90139080395
2838,152860.94430708248
2839,176815.7049185971
2840,197581.7628169447
2841,199727.96683321625
2842,221813.66982902426
2843,156917.29272766394
2844,169246.81415476307
2845,136777.14174979055
2846,201612.21150259476
2847,202836.20941250597
2848,205178.18494098014
2849,203711.02331667463
2850,263645.16746767214
2851,221192.83754307937
2852,227638.9528876468
2853,231248.05612516074
2854,144578.1894078769
2855,203080.53769979277
2856,197788.3487386902
2857,194765.32218281043
2858,206252.31458132807
2859,84352.49572562936
2860,126893.94047531113
2861,132275.46738717612
2862,183133.11778636402
2863,136284.8876575654
2864,245994.1996833792
2865,140730.61499806523
2866,145563.89633124394
2867,98880.96191143045
2868,76851.75884391603
2869,104173.81862007178
2870,125127.76394580211
2871,87864.49377592903
2872,15694.711947018921
2873,85144.47150859001
2874,141996.316917373
2875,132131.03320223885
2876,174083.8033222663
2877,143770.47255193934
2878,176813.48924830699
2879,128525.37102978466
2880,104764.25219442368
2881,140465.6731503574
2882,185503.80767265448
2883,202197.6933645896
2884,204336.10506516672
2885,190789.56686015212
2886,241142.61407238388
2887,119473.8704271476
2888,138759.55219811693
2889,39184.15880771828
2890,72935.83558464906
2891,142620.71049298285
2892,54561.67378977535
2893,103009.30112275375
2894,35791.71025841475
2895,327226.90029833466
2896,284868.44361928344
2897,208766.65217024653
2898,149379.37971471596
2899,219507.02223644906
2900,151866.02308321628
2901,219336.42743570844
2902,198394.20370317448
2903,301002.88425062917
2904,342848.87175377685
2905,86661.23980289217
2906,200239.12146391312
2907,115742.91388998773
2908,123228.46786612472
2909,138744.62917576084
2910,64997.29182715394
2911,71438.88460393267
2912,151643.32997049368
2913,78975.17124071051
2914,62252.227141957
2915,79026.36746390138
2916,81472.69688782937
2917,176718.31345246657
2918,107404.6382213571
2919,215856.61621928384
